X,Y,Z,t
0.019,0.024,-0.013,8
-0.016,-0.012,-0.012,22
0.019,-0.011,-0.011,49
-0.016,-0.009,-0.009,9
-0.015,0.025,-0.008,33
0.02,0.022,0.026,19
-0.015,-0.013,-0.01,19
0.02,-0.012,-0.009,41
0.018,0.023,-0.008,20
0.016,-0.013,0.026,31
-0.019,-0.012,-0.01,19
-0.017,-0.01,0.025,8
0.018,0.024,0.022,22
-0.017,0.022,0.02,8
-0.016,-0.014,-0.016,22
0.02,0.021,0.019,20
0.018,0.019,-0.016,8
0.016,-0.017,-0.014,22
0.014,0.019,-0.013,8
-0.021,0.017,-0.012,32
0.015,-0.019,-0.01,19
0.013,-0.017,0.024,12
-0.022,0.019,-0.012,18
-0.019,-0.017,-0.011,21
0.016,-0.015,0.024,30
-0.019,-0.014,-0.012,30
-0.017,-0.012,-0.045,19
0.018,0.023,0.027,9
0.016,-0.013,-0.009,22
0.015,0.022,0.026,8
-0.02,-0.014,-0.011,23
0.015,0.021,0.024,20
-0.02,-0.015,-0.012,7
-0.018,-0.013,0.023,21
0.017,-0.012,-0.013,9
0.016,-0.011,0.022,21
0.014,0.024,-0.014,10
0.013,-0.012,0.021,21
-0.022,-0.011,0.019,19
0.014,-0.01,0.017,10
0.012,-0.009,-0.018,21
-0.023,-0.008,-0.016,9
-0.02,0.027,0.019,31
-0.018,-0.01,-0.051,21
-0.016,0.025,0.022,19
0.019,-0.011,-0.014,8
-0.017,-0.01,-0.012,22
0.019,-0.009,0.022,29
0.017,0.026,-0.013,30
-0.019,-0.011,0.022,21
-0.017,-0.009,-0.049,8
0.019,-0.008,0.059,21
0.017,0.026,-0.015,10
-0.019,-0.01,0.02,20
-0.017,-0.009,-0.05,10
0.019,0.025,0.057,19
0.017,-0.011,-0.016,22
-0.019,-0.01,0.019,9
-0.017,-0.009,-0.017,19
0.019,-0.008,0.019,11
-0.017,-0.007,-0.017,19
0.018,-0.006,0.018,29
0.017,-0.005,-0.017,20
-0.019,-0.005,0.018,9
-0.017,0.029,-0.017,21
0.018,-0.007,0.018,20
0.017,-0.007,-0.017,10
-0.019,0.028,0.018,21
-0.017,0.025,-0.017,9
0.018,-0.011,0.018,20
0.017,-0.01,-0.017,9
0.015,-0.009,0.018,24
0.013,0.025,-0.017,20
-0.022,0.023,-0.016,10
-0.019,-0.013,-0.014,20
0.016,-0.012,-0.013,8
-0.019,-0.01,0.022,22
0.016,0.024,-0.014,11
-0.019,-0.012,-0.012,20
0.017,0.023,-0.011,16
0.015,0.021,0.024,10
-0.02,-0.015,-0.012,22
0.015,-0.013,0.023,28
0.014,-0.012,-0.013,22
-0.021,-0.011,-0.012,9
0.015,0.024,0.023,22
-0.02,-0.012,0.021,27
-0.018,0.023,-0.015,13
0.017,-0.013,-0.013,17
-0.018,0.022,0.021,13
-0.016,0.019,-0.014,38
0.019,0.017,0.021,11
-0.017,-0.018,0.019,21
0.019,-0.016,-0.017,7
-0.017,0.019,0.018,22
-0.015,0.017,-0.051,21
-0.013,0.015,-0.012,7
0.021,-0.02,-0.011,22
0.019,0.016,0.024,9
-0.016,0.014,0.022,22
-0.015,0.013,-0.014,20
0.02,-0.022,-0.013,7
-0.015,0.014,-0.011,21
0.02,-0.021,-0.01,10
0.018,0.014,-0.009,19
-0.017,-0.021,0.025,12
-0.016,-0.018,-0.011,18
-0.014,0.017,0.024,12
0.021,-0.018,-0.012,21
-0.015,-0.016,-0.011,20
0.02,-0.015,-0.01,8
-0.015,-0.013,0.025,22
-0.014,-0.012,-0.011,7
-0.012,0.023,-0.01,23
-0.011,-0.013,-0.009,8
0.024,0.022,0.025,22
-0.012,-0.014,0.023,19
0.022,-0.012,-0.013,9
-0.013,0.022,-0.012,20
0.022,-0.013,0.023,9
-0.014,0.021,-0.013,43
-0.013,-0.014,0.022,7
0.022,0.021,0.02,22
0.02,-0.015,-0.016,8
0.018,-0.013,0.019,21
-0.017,-0.012,-0.016,12
0.018,-0.011,0.019,18
-0.018,-0.01,0.017,20
-0.016,-0.009,-0.018,11
-0.014,0.026,0.017,22
0.021,-0.01,0.015,6
-0.015,0.024,-0.02,22
0.02,-0.012,-0.018,9
-0.015,-0.01,-0.016,22
0.02,0.024,0.019,50
0.018,-0.012,0.017,7
0.016,0.023,0.016,21
-0.019,0.021,0.014,22
0.016,-0.015,-0.021,7
0.015,-0.013,0.015,21
-0.02,-0.012,0.013,10
0.015,-0.011,-0.022,22
0.014,-0.01,0.014,8
-0.021,-0.009,-0.021,22
0.014,-0.008,-0.019,20
0.013,0.027,0.017,8
-0.022,-0.01,-0.019,22
0.014,-0.009,-0.017,7
-0.021,-0.008,-0.015,23
-0.019,0.027,0.02,20
0.016,0.024,0.018,9
-0.019,-0.012,-0.017,19
0.017,-0.011,0.018,10
0.015,0.024,0.016,20
0.013,0.021,-0.019,10
-0.021,-0.014,0.016,20
0.014,-0.013,0.015,32
-0.021,-0.011,0.013,18
-0.019,0.023,0.012,30
-0.017,0.021,-0.023,32
-0.015,-0.015,0.013,17
0.02,0.02,-0.022,15
0.018,0.018,0.014,17
0.016,-0.017,-0.021,10
-0.019,-0.015,0.015,20
0.016,-0.014,0.013,9
-0.019,0.021,0.012,40
-0.017,-0.015,0.01,9
-0.015,0.02,-0.024,21
-0.014,-0.015,0.012,9
0.021,0.02,-0.023,20
-0.014,-0.016,0.013,10
0.021,-0.014,0.012,41
-0.015,-0.013,0.01,9
-0.013,0.022,0.009,22
-0.012,-0.014,0.008,30
0.023,-0.012,-0.026,12
-0.013,-0.011,0.01,40
0.022,-0.01,-0.024,28
0.02,-0.009,0.012,12
-0.016,-0.008,0.01,30
0.019,-0.007,0.009,18
-0.016,-0.006,0.008,22
0.019,-0.006,-0.026,10
-0.017,-0.005,0.01,20
0.019,0.029,0.009,10
-0.017,-0.007,0.008,20
0.018,-0.007,0.007,10
-0.017,-0.006,0.006,20
-0.015,0.028,0.006,28
-0.014,-0.008,0.005,20
0.021,0.026,0.005,12
-0.014,-0.01,0.004,19
0.021,-0.009,0.004,19
-0.015,0.026,-0.03,10
0.02,-0.011,0.006,21
0.018,0.024,0.006,8
0.016,-0.012,-0.028,22
0.014,0.023,-0.026,20
-0.021,-0.013,0.01,8
-0.018,-0.012,-0.024,31
0.017,0.023,0.012,32
0.015,-0.013,-0.023,18
-0.02,-0.011,-0.021,31
0.016,-0.01,0.015,20
0.014,0.024,0.013,9
-0.021,0.022,-0.021,20
-0.019,-0.014,0.014,9
0.017,0.021,0.013,22
0.015,-0.015,0.011,20
-0.02,-0.013,-0.023,8
0.015,-0.012,0.013,23
0.014,0.023,0.011,7
-0.021,0.021,0.01,22
0.015,-0.015,0.009,29
0.013,-0.013,-0.025,20
-0.022,-0.012,0.011,10
-0.02,-0.011,-0.024,20
0.016,0.024,0.012,31
-0.019,-0.012,-0.023,18
0.016,-0.011,0.013,11
0.015,0.024,0.012,22
0.013,-0.012,0.011,8
-0.022,-0.011,0.009,20
-0.02,-0.01,-0.025,9
-0.018,-0.009,-0.057,31
-0.016,-0.008,0.051,22
-0.014,0.027,-0.022,18
-0.013,0.024,0.014,9
0.022,-0.012,-0.021,20
0.02,-0.011,0.015,11
-0.016,-0.01,-0.02,20
0.019,-0.009,0.015,10
-0.016,0.026,0.014,20
-0.014,-0.01,-0.021,20
-0.013,0.024,0.014,10
0.022,-0.012,0.013,31
-0.014,-0.011,-0.022,50
-0.012,-0.009,0.014,20
0.022,0.025,-0.021,7
-0.013,-0.011,-0.019,23
0.022,0.024,0.016,30
0.019,-0.012,0.015,21
-0.016,0.022,0.013,7
-0.014,-0.013,-0.022,22
-0.013,0.022,-0.019,8
-0.012,-0.014,-0.017,21
0.023,-0.013,0.018,10
0.021,0.022,0.016,40
0.019,-0.014,0.014,10
-0.017,0.021,0.013,19
-0.015,-0.014,0.012,12
-0.014,-0.013,-0.023,18
0.021,-0.012,-0.021,32
0.019,-0.01,0.015,20
-0.016,-0.009,0.013,8
-0.015,-0.008,-0.022,22
-0.013,-0.007,0.014,20
0.022,-0.007,0.013,8
-0.014,-0.006,0.011,22
-0.013,0.028,0.01,8
-0.011,-0.008,0.009,22
-0.01,-0.007,-0.025,40
-0.009,-0.006,0.011,19
0.025,0.028,-0.024,20
0.023,0.025,0.012,10
0.021,-0.011,0.011,31
-0.015,-0.01,0.01,19
0.02,-0.009,0.009,51
0.018,-0.008,-0.026,8
0.016,-0.007,0.01,22
-0.019,-0.006,0.009,20
0.016,0.028,-0.025,31
-0.019,-0.009,0.011,7
-0.017,-0.008,-0.024,22
0.018,-0.007,0.012,8
-0.017,-0.006,0.011,32
0.018,0.028,0.01,49
0.016,-0.008,-0.025,21
-0.019,-0.007,-0.022,9
-0.017,0.027,0.014,21
-0.015,-0.009,0.012,19
-0.014,-0.008,-0.023,12
-0.012,0.026,-0.02,19
-0.011,-0.01,-0.018,30
0.024,-0.009,-0.016,8
0.021,0.025,-0.015,22
0.019,-0.011,0.02,20
-0.016,-0.01,0.018,8
-0.015,0.025,-0.017,22
0.02,-0.011,-0.015,29
0.018,-0.01,0.02,42
-0.017,-0.009,-0.016,18
-0.015,-0.008,0.019,18
-0.014,0.026,0.017,11
0.021,-0.01,0.016,19
-0.014,-0.009,-0.02,23
0.02,-0.008,-0.018,30
0.018,-0.007,0.018,8
-0.017,0.027,-0.018,22
0.018,0.024,0.018,8
-0.017,-0.012,0.016,31
0.018,-0.01,-0.019,19
0.016,0.024,0.016,22
0.015,-0.012,0.015,8
-0.02,-0.01,0.013,19
-0.018,-0.009,-0.022,20
0.017,-0.008,0.014,12
-0.018,-0.008,-0.021,11
0.017,-0.007,0.015,20
-0.018,-0.006,-0.02,30
-0.016,0.028,0.015,20
-0.015,0.025,-0.02,31
-0.013,-0.011,0.016,19
0.022,0.024,0.014,30
-0.014,-0.012,-0.021,8
-0.012,-0.011,0.015,21
0.022,-0.01,0.013,30
-0.013,-0.009,0.012,21
0.021,-0.008,0.011,8
0.019,-0.007,-0.024,32
-0.016,0.027,0.012,19
0.019,-0.009,0.011,11
-0.016,0.025,0.01,38
-0.015,-0.011,-0.025,11
0.02,0.024,0.011,19
-0.015,0.022,0.01,12
0.02,-0.014,0.009,18
-0.016,0.021,0.008,23
0.019,-0.015,-0.026,28
-0.016,-0.013,-0.024,12
0.019,0.022,0.012,21
-0.016,0.019,0.011,27
-0.015,-0.016,-0.024,21
-0.013,-0.014,0.012,8
0.022,0.021,0.011,52
0.019,-0.015,-0.024,30
-0.016,-0.013,0.012,20
-0.014,0.021,0.011,9
0.021,0.019,-0.024,21
-0.015,0.017,0.012,8
-0.013,-0.018,0.011,31
-0.012,-0.016,-0.024,21
0.023,-0.015,0.012,20
-0.013,0.02,-0.023,8
-0.012,0.018,0.013,32
-0.011,-0.017,-0.022,19
0.024,-0.015,-0.019,31
0.022,-0.014,0.016,19
-0.014,0.021,0.014,10
-0.013,-0.014,0.013,20
-0.011,-0.013,-0.022,31
0.023,-0.012,0.048,20
0.021,-0.01,0.009,9
-0.015,0.024,0.008,21
-0.013,0.022,-0.026,8
-0.012,-0.014,-0.024,22
0.023,-0.013,0.012,20
-0.013,-0.011,-0.022,8
0.022,0.023,0.013,22
0.02,0.021,-0.022,30
-0.016,-0.015,0.014,8
-0.014,0.02,-0.021,83
-0.013,-0.015,0.015,16
0.022,-0.014,-0.02,33
-0.014,-0.012,-0.018,30
-0.012,-0.011,0.017,20
0.023,-0.01,0.015,8
-0.013,-0.009,-0.02,23
-0.012,-0.008,0.016,29
0.023,0.026,0.014,20
0.02,-0.01,-0.021,8
-0.015,-0.009,-0.019,22
0.02,-0.008,0.017,8
-0.016,0.027,0.015,41
-0.014,-0.01,0.013,9
0.021,-0.009,0.012,21
-0.015,-0.008,0.011,9
0.02,-0.007,-0.024,21
0.018,-0.006,0.012,12
-0.017,-0.005,0.011,18
-0.015,0.029,0.01,21
0.02,-0.008,0.009,9
-0.016,-0.007,0.008,21
0.019,-0.006,0.007,8
-0.016,0.028,0.006,22
0.019,-0.008,0.006,20
0.017,0.026,0.005,8
0.015,-0.01,-0.029,22
0.014,-0.009,0.007,8
0.012,-0.008,-0.027,51
0.011,-0.007,0.009,10
-0.024,0.027,0.008,21
-0.021,0.024,-0.026,19
0.014,0.022,0.01,10
-0.021,-0.014,0.009,31
-0.018,-0.012,-0.025,19
-0.017,-0.011,0.011,21
0.019,-0.01,0.01,9
-0.017,-0.009,0.009,31
0.018,-0.008,0.008,21
0.017,-0.007,-0.027,7
-0.019,-0.006,0.01,22
0.017,0.028,0.009,29
-0.018,0.025,0.008,31
0.017,-0.011,0.007,19
-0.018,-0.01,-0.027,31
-0.016,-0.009,0.009,19
0.019,-0.008,0.008,10
0.017,0.026,0.007,20
-0.018,-0.01,0.006,12
-0.016,-0.009,-0.028,18
0.019,0.026,0.008,21
0.017,-0.01,-0.026,29
0.015,-0.009,0.01,9
-0.02,0.025,-0.024,31
-0.018,-0.011,0.012,21
0.052,-0.01,0.01,20
0.012,-0.009,0.009,8
-0.057,-0.008,-0.025,22
-0.017,-0.007,0.011,8
0.053,0.027,0.044,21
0.013,-0.009,0.005,10
-0.056,-0.008,0.005,21
0.017,-0.007,0.004,19
0.016,0.027,0.004,10
-0.02,0.024,-0.03,21
-0.018,-0.012,0.006,9
0.018,-0.01,0.006,20
0.016,0.024,0.005,10
-0.019,0.022,-0.029,21
0.016,-0.014,0.007,21
0.015,0.021,0.007,7
0.013,-0.015,-0.028,23
-0.022,-0.013,0.009,7
0.014,-0.012,0.008,22
0.013,0.023,0.007,20
-0.022,-0.013,0.006,29
0.013,-0.012,-0.028,30
0.012,-0.01,0.008,10
0.011,-0.009,-0.026,20
-0.024,0.025,-0.023,11
-0.021,0.023,0.013,20
-0.019,-0.013,0.011,19
-0.017,0.022,0.01,12
0.018,-0.014,-0.024,19
0.016,-0.013,0.012,30
-0.019,-0.011,-0.023,20
0.016,-0.01,-0.021,8
-0.019,-0.009,-0.019,22
-0.017,-0.008,0.017,8
0.018,-0.007,0.015,22
0.017,0.027,-0.02,29
-0.019,0.024,0.016,22
0.017,-0.012,0.014,7
-0.018,0.023,-0.021,33
-0.017,0.021,0.015,19
-0.015,-0.015,0.013,19
0.02,-0.013,-0.022,10
0.018,-0.012,0.014,21
-0.017,-0.011,-0.021,9
-0.015,0.024,-0.019,21
-0.014,-0.012,0.017,8
0.021,-0.011,0.015,22
0.019,-0.01,-0.02,51
0.017,-0.009,0.015,7
0.015,0.026,0.014,22
0.014,0.023,-0.021,50
0.012,-0.013,0.015,8
-0.023,0.022,-0.02,32
-0.02,-0.014,-0.018,20
0.015,-0.012,0.017,19
0.014,-0.011,-0.018,10
0.012,-0.01,0.017,30
-0.022,0.025,0.015,31
-0.02,-0.011,-0.02,20
0.015,-0.01,0.016,8
0.014,0.024,0.014,51
-0.021,0.022,0.013,32
-0.019,-0.014,-0.022,18
0.016,-0.012,0.014,30
0.015,-0.011,-0.021,31
-0.02,-0.01,-0.019,50
0.015,0.025,0.016,50
-0.02,-0.011,0.015,39
-0.018,-0.01,-0.02,18
-0.016,0.024,-0.018,23
-0.014,0.022,0.017,30
0.021,0.02,0.015,8
-0.015,-0.016,-0.02,20
-0.013,-0.014,0.016,11
-0.012,0.021,0.014,20
0.023,-0.015,-0.021,20
-0.013,-0.013,-0.019,10
0.022,0.022,0.017,21
0.02,-0.014,0.015,28
0.018,-0.013,-0.02,11
0.016,-0.011,0.016,20
-0.019,-0.01,-0.02,22
0.016,-0.009,0.016,7
-0.019,-0.008,-0.019,23
0.016,-0.007,0.016,7
0.015,-0.007,-0.019,42
0.013,-0.006,0.017,8
-0.022,-0.005,-0.019,22
0.014,0.029,0.017,8
0.013,-0.008,0.015,21
-0.022,-0.007,0.013,30
-0.02,0.027,0.012,12
-0.018,-0.009,0.011,39
0.017,-0.008,0.01,9
-0.018,-0.007,-0.025,41
-0.016,-0.006,0.011,9
-0.014,0.028,0.01,21
0.021,-0.008,0.009,8
-0.015,-0.008,-0.025,31
0.02,0.027,0.011,21
0.018,-0.009,0.01,21
-0.017,-0.008,0.009,7
0.018,0.026,-0.026,31
0.016,-0.01,-0.023,20
-0.019,-0.009,-0.021,10
0.016,-0.008,-0.019,21
0.015,-0.007,0.017,18
-0.02,0.027,-0.019,30
-0.018,-0.009,-0.017,12
0.017,-0.008,-0.015,20
0.015,-0.007,0.02,30
0.014,0.027,-0.015,20
-0.021,-0.009,0.02,8
0.015,-0.008,0.018,62
0.013,0.026,0.016,19
-0.022,-0.01,0.014,21
0.014,-0.009,0.013,8
-0.021,-0.008,-0.022,21
0.015,-0.007,-0.02,30
0.013,-0.006,0.016,12
-0.022,-0.006,0.014,18
-0.02,0.028,0.013,21
-0.018,-0.008,0.011,9
0.018,0.026,0.01,21
-0.018,-0.01,-0.024,20
-0.016,0.025,0.012,9
0.019,-0.011,0.01,21
0.017,0.023,-0.024,8
-0.018,-0.013,0.012,22
0.017,-0.011,0.011,8
-0.018,-0.01,-0.024,31
-0.016,0.024,0.046,42
0.054,-0.012,-0.026,7
0.014,-0.01,0.01,21
-0.021,-0.009,-0.025,10
0.014,-0.008,0.046,19
0.013,-0.007,0.007,12
-0.056,-0.007,-0.062,20
-0.016,-0.006,-0.021,20
0.053,-0.005,0.014,9
0.014,-0.005,0.013,21
-0.021,-0.004,-0.022,8
0.014,-0.004,0.048,23
0.013,-0.003,-0.025,18
-0.056,-0.037,-0.022,9
-0.016,0.034,-0.02,22
0.019,-0.003,0.05,8
0.017,-0.002,-0.023,21
-0.018,-0.002,-0.02,20
0.017,-0.002,0.015,31
-0.018,-0.002,0.014,8
0.017,0.032,0.012,51
-0.018,-0.005,-0.023,31
-0.016,0.029,0.013,20
0.019,0.026,0.012,9
-0.016,0.024,0.011,21
0.019,-0.012,0.009,8
-0.017,-0.011,-0.025,53
0.019,-0.01,-0.022,19
0.017,0.025,0.013,8
0.015,-0.011,0.012,21
-0.02,-0.01,0.011,9
-0.018,-0.009,-0.024,21
0.017,-0.008,0.012,21
0.015,0.026,-0.023,8
-0.02,0.024,-0.02,21
0.016,0.021,0.015,10
0.014,-0.014,0.014,21
-0.021,-0.013,-0.021,19
0.015,-0.012,-0.019,31
0.013,0.023,0.016,9
-0.021,0.021,0.015,21
0.014,-0.015,0.013,8
-0.021,-0.013,-0.022,52
0.015,-0.012,0.014,20
0.013,0.023,0.013,8
-0.022,-0.013,-0.022,22
-0.019,-0.012,0.014,8
0.016,-0.01,-0.021,21
0.014,-0.009,0.014,10
-0.021,-0.008,0.013,20
0.015,0.026,-0.022,20
0.014,0.023,0.014,10
-0.021,0.021,-0.021,20
-0.019,-0.015,0.014,12
0.016,-0.013,0.013,19
0.015,0.022,0.012,19
0.013,-0.014,0.01,11
0.012,0.021,0.009,50
-0.023,-0.015,-0.025,20
0.013,-0.013,0.011,8
0.012,-0.012,-0.024,22
-0.023,-0.011,0.012,8
-0.021,0.024,0.011,31
-0.019,-0.012,0.01,20
-0.017,-0.011,-0.025,10
-0.015,0.024,0.011,21
0.02,-0.012,0.01,19
-0.016,-0.011,-0.024,28
-0.014,0.024,0.012,20
0.021,-0.012,-0.023,23
0.019,-0.011,0.013,20
-0.017,0.024,-0.022,30
0.019,0.021,-0.02,21
0.017,-0.014,0.016,7
-0.018,-0.013,-0.019,22
0.017,-0.011,0.016,50
-0.018,-0.01,0.014,8
-0.016,-0.009,-0.021,20
0.019,-0.008,0.015,11
-0.017,0.026,0.013,40
0.019,0.023,-0.021,10
0.017,0.021,0.014,20
-0.019,0.019,0.013,10
0.017,0.017,0.011,30
0.015,-0.018,0.01,21
-0.02,0.017,-0.024,20
0.016,-0.018,0.012,30
-0.02,-0.016,0.01,8
-0.018,-0.015,-0.024,22
0.018,0.02,-0.022,20
0.016,-0.015,0.014,8
-0.019,-0.014,0.013,22
0.016,-0.012,-0.022,8
-0.019,-0.011,0.014,21
0.017,-0.01,0.012,10
-0.019,0.025,0.011,21
-0.017,-0.011,0.01,19
0.018,-0.01,0.009,31
-0.017,0.024,0.008,9
0.018,-0.012,0.007,21
-0.017,-0.01,0.006,30
-0.015,-0.009,-0.028,30
0.02,0.025,-0.025,21
0.018,0.023,0.011,7
-0.018,0.02,0.01,21
0.018,-0.015,0.009,20
0.016,-0.014,-0.026,42
0.014,-0.012,0.01,29
-0.021,0.023,-0.024,30
0.015,-0.013,-0.022,20
-0.02,-0.012,-0.019,19
0.015,-0.011,0.016,31
0.014,-0.01,-0.019,20
0.012,-0.009,0.016,9
0.011,0.026,0.015,21
-0.024,0.023,0.013,30
0.012,-0.013,-0.022,8
0.011,-0.011,0.014,22
0.01,0.023,0.013,20
0.009,-0.013,-0.022,30
0.008,-0.011,0.014,8
0.007,0.023,-0.021,21
-0.027,-0.012,0.014,10
0.009,-0.011,-0.021,21
-0.025,-0.01,0.015,19
0.011,0.025,0.013,10
0.01,-0.011,0.012,21
-0.025,-0.01,0.011,9
-0.022,0.024,-0.024,21
-0.02,0.022,0.012,8
0.015,-0.014,-0.023,22
0.014,0.021,0.013,20
-0.021,-0.015,0.012,31
0.015,-0.013,0.011,7
-0.02,0.022,0.009,21
-0.018,-0.014,-0.025,21
-0.016,-0.013,0.011,8
0.019,0.022,0.01,22
0.017,-0.013,-0.025,29
-0.018,-0.012,0.011,10
0.017,-0.011,-0.023,21
-0.018,-0.01,0.013,19
0.017,-0.009,0.011,10
0.015,-0.008,-0.023,50
-0.02,0.027,-0.021,31
0.016,0.024,0.015,20
0.014,-0.012,-0.02,8
-0.021,-0.011,0.015,31
0.015,-0.01,0.014,21
0.013,-0.009,-0.021,8
0.012,-0.008,0.014,21
0.011,0.027,0.013,21
0.01,-0.01,0.012,39
-0.025,-0.009,0.01,31
-0.022,0.026,0.009,20
-0.02,-0.01,0.008,20
0.015,-0.009,0.007,9
0.014,0.025,-0.027,21
0.012,-0.011,0.009,8
-0.022,-0.01,-0.025,22
-0.02,-0.009,0.011,20
-0.018,-0.008,-0.024,8
0.017,-0.007,0.012,23
-0.018,0.027,0.011,29
0.017,-0.009,0.01,8
-0.018,-0.008,0.009,21
-0.016,0.026,-0.026,10
-0.014,-0.01,0.01,19
0.021,-0.009,0.009,20
0.018,-0.008,-0.025,11
-0.017,-0.007,0.011,21
0.018,-0.006,0.01,30
-0.017,0.028,0.009,19
-0.015,-0.008,-0.026,12
0.02,-0.008,0.01,19
0.018,-0.007,-0.024,8
0.016,-0.006,0.012,22
0.014,0.028,-0.023,20
-0.021,0.025,0.013,8
-0.019,0.023,-0.022,22
0.017,-0.013,0.014,8
-0.018,-0.012,-0.021,22
0.017,-0.011,0.015,8
0.015,-0.009,-0.02,31
0.014,-0.008,0.015,22
-0.021,0.026,0.014,28
0.014,0.023,0.012,22
0.013,-0.013,0.011,8
0.012,0.022,0.01,21
-0.023,0.02,-0.025,30
0.013,0.018,0.011,20
-0.022,0.016,-0.023,8
0.014,-0.019,0.012,22
0.012,-0.017,-0.022,20
0.011,-0.015,0.013,8
0.01,-0.014,-0.021,20
-0.025,-0.012,0.014,9
-0.022,-0.011,-0.021,23
0.014,-0.01,0.015,8
0.012,0.025,0.013,21
0.011,0.022,-0.022,10
0.01,-0.014,0.014,21
-0.025,-0.012,0.013,30
0.011,0.023,-0.022,19
-0.023,-0.013,0.014,10
0.012,-0.012,0.012,19
0.011,0.023,0.011,11
0.01,-0.013,-0.024,22
0.009,-0.012,0.012,17
0.008,0.023,0.011,11
0.007,-0.013,0.01,21
-0.027,-0.011,0.009,30
0.009,-0.01,0.008,20
-0.025,0.024,0.007,30
0.011,-0.012,0.006,8
-0.024,-0.01,-0.028,62
0.012,-0.009,0.008,40
0.011,0.025,0.008,9
0.01,0.023,-0.027,20
0.009,-0.013,0.009,20
-0.026,0.022,0.008,10
-0.023,-0.014,0.008,31
0.013,-0.013,0.007,20
0.011,0.022,-0.027,30
0.01,-0.014,0.009,21
0.009,0.021,0.008,7
0.008,-0.014,0.007,22
-0.026,0.021,0.006,8
0.01,0.019,0.006,21
0.009,-0.017,0.005,10
-0.025,0.018,0.004,31
0.011,-0.017,0.004,18
-0.024,-0.015,0.004,32
0.012,-0.014,0.003,21
0.011,0.021,0.003,30
0.01,-0.014,0.002,17
-0.025,-0.013,0.002,40
0.011,-0.012,0.002,22
0.01,-0.01,-0.032,29
0.009,-0.009,0.005,21
-0.026,-0.008,0.004,8
-0.023,0.026,-0.03,21
0.013,-0.01,0.007,10
0.012,0.024,0.006,20
0.01,-0.012,0.005,12
-0.024,-0.01,0.005,68
0.012,-0.009,0.004,31
0.011,0.025,0.004,19
-0.024,0.023,0.003,9
-0.022,-0.013,0.003,22
0.014,-0.012,0.003,30
0.013,0.023,0.002,21
0.011,-0.013,0.002,7
0.01,-0.012,-0.032,33
0.009,-0.01,0.005,18
-0.025,-0.009,0.004,9
-0.023,0.025,0.004,32
0.013,-0.011,0.004,18
-0.022,-0.01,0.003,61
-0.02,0.025,0.003,22
0.016,0.022,0.002,19
-0.019,0.02,0.002,8
0.016,0.018,0.002,22
0.015,-0.017,-0.032,30
0.013,0.018,0.005,28
0.012,-0.017,0.004,22
0.01,0.018,0.004,8
0.009,-0.017,-0.03,20
-0.025,-0.016,0.006,11
0.011,-0.014,0.006,22
-0.024,-0.013,0.005,29
0.012,-0.011,0.005,30
0.011,-0.01,-0.029,59
-0.024,-0.009,0.007,21
0.012,-0.008,0.006,20
0.011,-0.007,-0.028,29
0.01,-0.006,0.008,10
-0.025,-0.006,-0.026,20
0.011,-0.005,0.01,10
0.01,0.029,0.009,20
-0.024,-0.008,-0.025,20
0.012,-0.007,0.011,9
0.01,-0.006,-0.024,22
0.009,0.028,0.012,19
-0.025,-0.008,0.011,31
-0.023,-0.007,-0.024,9
0.013,-0.007,0.012,21
-0.022,-0.006,-0.023,8
-0.019,-0.005,0.013,23
0.016,-0.005,0.012,18
0.014,-0.004,-0.023,60
-0.021,-0.004,0.013,9
0.015,-0.003,0.012,21
0.013,-0.003,-0.023,10
0.012,-0.003,0.013,21
0.011,-0.002,-0.022,19
0.01,-0.002,0.014,10
-0.025,-0.002,-0.021,20
0.011,0.032,0.014,12
0.01,-0.005,0.013,18
-0.025,-0.004,0.012,21
0.011,-0.004,0.01,9
0.01,0.03,0.009,19
-0.024,-0.006,-0.025,32
0.012,0.028,0.011,19
0.01,-0.009,0.01,10
-0.024,-0.008,0.009,21
0.012,-0.007,0.008,8
0.011,0.027,0.007,22
-0.024,-0.009,0.006,8
0.012,0.026,-0.028,21
0.011,-0.011,0.008,10
0.01,0.024,0.008,21
0.009,-0.012,0.007,19
-0.026,-0.011,0.006,43
0.01,-0.01,0.005,18
-0.024,-0.009,-0.029,30
0.012,-0.008,-0.026,19
0.01,-0.007,0.01,9
-0.024,-0.006,0.009,23
0.012,-0.005,0.008,7
0.011,0.029,0.007,22
0.009,0.026,-0.027,20
0.008,-0.01,0.009,8
-0.026,-0.009,0.008,52
0.01,-0.008,-0.026,30
0.009,-0.007,0.01,19
0.008,-0.007,-0.024,60
0.007,-0.006,0.012,19
-0.027,0.028,0.01,12
0.009,-0.008,0.009,21
-0.025,-0.007,-0.025,29
0.011,0.027,0.011,8
-0.024,-0.009,0.01,32
-0.021,0.025,-0.025,19
-0.019,-0.011,0.011,21
-0.017,-0.01,-0.023,8
0.018,-0.009,0.012,21
0.016,-0.008,-0.022,10
-0.019,-0.007,0.013,21
0.016,-0.006,0.012,19
0.015,0.028,0.011,31
0.013,-0.008,0.01,9
0.012,0.026,0.009,81
-0.023,-0.01,0.008,21
0.013,-0.009,0.007,7
0.012,0.025,0.006,22
0.01,-0.011,-0.028,20
0.009,0.024,0.008,8
0.008,-0.012,0.007,22
0.007,0.023,0.007,29
0.007,-0.013,0.006,10
0.006,-0.012,-0.028,81
