X,Y,Z,t
0.04,-0.018,-0.033,21
0.036,-0.016,-0.065,8
0.067,0.019,-0.024,51
0.026,-0.016,0.012,50
-0.01,-0.049,0.046,8
-0.044,-0.044,0.006,21
-0.039,-0.005,-0.028,9
0.033,0.063,-0.059,31
0.098,0.057,-0.088,21
0.088,0.051,-0.01,19
0.01,0.012,0.024,9
-0.024,0.01,0.022,23
-0.022,-0.059,0.054,28
-0.019,-0.087,0.049,19
-0.052,-0.044,0.044,32
-0.047,0.028,0.005,8
-0.007,0.026,-0.029,22
0.061,0.023,-0.026,20
0.09,0.021,-0.023,8
0.012,-0.015,-0.021,31
-0.023,-0.013,-0.053,21
-0.021,0.021,-0.014,8
0.015,0.019,-0.047,21
0.048,0.017,-0.076,10
0.077,0.015,-0.034,22
0.035,-0.02,0.037,18
-0.036,-0.018,0.033,10
-0.067,0.018,-0.003,21
0.008,0.016,0.03,10
0.041,0.014,-0.006,19
0.072,-0.021,-0.005,11
0.03,-0.053,0.029,20
-0.041,-0.082,0.06,20
-0.037,-0.074,0.02,8
-0.033,0.001,0.018,22
0.004,0.07,0.016,20
0.003,0.063,-0.054,8
0.037,0.091,-0.048,22
0.068,0.048,-0.043,8
0.061,-0.025,-0.039,21
-0.013,-0.092,0.033,9
-0.046,-0.082,0.03,21
-0.007,-0.04,-0.007,10
0.027,-0.001,0.027,22
-0.043,-0.001,0.059,18
-0.039,0.033,0.087,10
-0.07,0.029,0.079,20
-0.028,-0.007,0.002,10
0.008,0.027,-0.032,21
0.007,0.024,0.005,29
0.007,0.022,-0.029,20
0.006,0.02,0.007,9
-0.028,-0.016,0.041,22
0.008,-0.049,0.037,20
0.007,-0.009,0.033,8
0.006,-0.008,-0.004,22
0.006,-0.007,-0.038,8
0.04,-0.007,-0.034,32
0.07,-0.006,-0.031,19
0.063,0.028,-0.027,10
0.022,0.025,0.009,40
0.054,-0.011,0.008,31
0.118,-0.01,0.007,9
0.106,0.025,0.006,21
-0.007,0.057,0.006,20
-0.11,0.086,0.005,9
-0.237,0.042,0.004,19
-0.213,0.004,-0.03,11
-0.123,-0.03,-0.061,21
-0.007,-0.096,-0.055,19
0.096,-0.086,-0.049,9
0.121,-0.078,-0.079,22
0.109,-0.001,-0.071,8
0.132,0.102,-0.064,22
0.154,0.126,-0.057,8
0.138,0.079,-0.017,21
0.09,0.002,-0.015,10
0.012,-0.066,-0.014,22
-0.057,-0.06,0.021,17
-0.052,0.014,-0.014,11
0.022,0.047,-0.082,20
0.088,0.008,-0.074,10
0.045,-0.061,-0.032,20
-0.096,-0.055,0.005,21
-0.225,-0.049,0.004,9
-0.202,-0.01,-0.03,21
-0.113,-0.009,-0.027,8
0.001,-0.042,-0.058,22
0.104,-0.003,-0.052,20
0.059,0.03,-0.013,8
0.019,0.062,0.022,22
-0.051,0.021,0.054,8
-0.046,-0.083,0.049,22
-0.041,-0.11,0.078,8
-0.037,-0.064,0.07,21
-0.068,-0.023,0.063,10
-0.164,0.047,0.091,21
-0.217,0.077,0.082,19
-0.23,0.104,0.04,10
-0.138,0.059,0.07,21
-0.055,-0.015,0.063,9
-0.084,0.02,0.022,30
-0.144,0.018,-0.014,21
-0.199,0.016,0.021,20
-0.213,0.014,-0.014,8
-0.226,0.013,-0.013,22
-0.135,0.012,0.022,20
-0.052,-0.058,0.02,8
-0.116,-0.017,-0.016,22
-0.139,-0.016,-0.049,8
-0.056,-0.014,-0.044,22
0.052,0.021,-0.005,8
0.081,0.053,-0.039,21
0.108,0.048,-0.104,10
0.131,0.181,-0.162,21
0.084,0.025,-0.181,18
0.075,-0.149,-0.162,11
0.068,-0.134,-0.215,20
0.026,0.016,-0.194,10
-0.01,0.187,-0.174,21
-0.078,0.099,-0.26,20
0.033,-0.082,-0.406,10
0.202,-0.212,-0.331,20
0.285,-0.19,0.011,8
0.118,-0.068,0.32,22
-0.168,-0.13,0.185,20
-0.324,-0.083,0.063,8
-0.533,0.097,0.091,22
-0.721,0.57,-0.262,8
-0.649,0.858,-0.649,22
-0.273,0.531,-0.309,8
0.236,-0.073,0.376,21
0.281,-0.583,1.201,10
0.08,-0.697,1.529,22
-0.065,-0.317,0.962,18
-0.058,0.024,0.556,10
0.085,0.091,0.259,21
0.249,0.116,0.095,9
0.396,0.104,0.12,21
0.356,-0.078,0.28,20
0.045,-0.139,0.39,9
-0.2,-0.263,0.385,21
-0.18,-0.271,0.347,8
0.044,-0.244,0.45,22
0.281,-0.116,0.612,8
0.46,-0.001,0.792,21
0.517,0.171,0.816,21
0.5,0.257,0.631,8
0.519,0.024,0.361,21
0.363,-0.012,0.187,9
0.224,0.127,0.272,21
0.201,0.045,0.417,10
0.319,-0.062,0.341,21
0.459,-0.056,0.306,19
0.482,0.018,0.414,10
0.365,0.188,0.579,21
0.122,0.273,0.694,9
0.075,0.073,0.486,21
-0.035,-0.071,0.196,20
-0.238,-0.029,0.314,9
-0.421,0.076,0.697,20
-0.276,0.034,0.799,9
0.061,0.065,0.512,22
0.227,0.127,0.599,8
0.274,0.115,0.746,21
0.384,0.069,0.499,21
0.311,0.096,0.173,8
0.314,0.155,-0.119,22
0.455,0.174,-0.279,8
0.444,0.157,-0.217,21
0.469,0.107,-0.126,10
0.456,-0.041,-0.251,21
0.273,-0.037,-0.399,18
-0.029,-0.068,-0.152,11
-0.268,-0.199,0.173,21
-0.31,-0.144,0.259,9
-0.21,-0.061,0.302,21
-0.051,-0.055,0.375,17
0.126,-0.049,0.268,13
0.216,0.127,0.345,18
0.057,0.39,0.724,11
-0.155,0.317,0.583,21
-0.346,-0.024,0.042,8
-0.656,-0.229,-0.099,22
-0.797,-0.309,0.116,20
-0.787,-0.244,0.139,15
-0.535,-0.185,0.022,13
-0.206,-0.097,0.054,11
-0.048,0.015,0.083,20
0.094,0.082,-0.028,10
0.292,0.108,-0.128,19
0.504,0.098,-0.046,21
0.557,0.088,-0.111,10
0.432,0.044,-0.203,22
0.458,-0.062,-0.148,8
0.446,-0.091,-0.03,21
0.367,0.021,-0.13,20
0.262,0.088,-0.255,9
0.166,0.044,-0.436,20
0.219,0.005,-0.324,9
0.266,-0.098,-0.188,22
0.411,-0.053,-0.1,8
0.508,0.158,0.012,21
0.561,0.177,-0.16,21
0.47,0.09,-0.248,8
0.32,0.184,-0.016,22
0.253,0.235,-0.049,8
0.193,0.039,-0.32,21
0.105,-0.171,-0.288,10
0.06,-0.188,0.154,19
0.019,-0.1,0.311,21
-0.051,0.081,0.142,9
-0.114,0.176,-0.009,22
-0.241,0.124,-0.146,9
-0.286,-0.198,-0.304,21
-0.154,-0.488,-0.239,20
0.137,-0.405,0.232,9
0.399,0.014,0.588,21
0.462,0.323,0.116,8
0.347,0.325,-0.378,22
0.174,0.12,-0.409,8
-0.015,0.005,-0.161,22
-0.185,-0.133,0.026,20
-0.132,-0.257,0.162,8
-0.05,-0.301,0.421,21
0.092,-0.133,0.276,9
0.221,-0.016,-0.027,21
0.095,0.192,-0.059,10
-0.12,0.517,-0.328,21
-0.212,0.5,-0.571,18
-0.363,0.105,-0.376,10
-0.464,-0.215,-0.063,21
-0.418,-0.262,0.149,10
-0.238,-0.201,0.203,18
0.026,-0.147,0.011,23
0.196,-0.029,-0.162,9
0.245,0.215,-0.146,20
0.152,0.228,-0.234,9
0.067,0.032,-0.245,22
0.026,-0.073,0.157,8
-0.044,-0.066,0.28,22
-0.04,-0.094,0.045,20
0.101,-0.153,-0.235,8
0.16,0.0,-0.315,22
0.282,0.068,-0.318,8
0.288,0.13,-0.01,21
0.156,0.289,0.3,11
0.037,0.226,0.236,20
-0.07,0.031,0.074,19
-0.063,-0.075,0.101,10
-0.022,-0.136,0.298,21
0.014,-0.019,0.441,9
-0.021,-0.052,0.431,21
-0.088,0.022,0.388,20
-0.182,0.054,0.418,9
-0.302,0.048,0.376,20
-0.341,-0.059,0.132,10
-0.41,-0.122,-0.088,21
-0.334,-0.144,-0.079,8
-0.37,-0.061,0.135,22
-0.195,0.151,0.363,20
-0.313,0.136,0.361,8
-0.282,0.019,-0.019,21
-0.15,-0.085,-0.189,9
-0.101,-0.042,-0.205,21
-0.056,0.03,-0.115,10
-0.119,0.027,0.033,21
-0.211,0.024,0.03,19
-0.362,0.194,-0.145,10
-0.291,0.14,-0.303,20
-0.297,-0.011,-0.203,10
-0.198,-0.01,-0.217,20
-0.109,-0.009,-0.058,10
0.039,0.095,0.085,21
0.0,0.154,0.008,19
-0.447,0.311,-0.268,10
-0.816,0.314,-0.724,21
-0.493,0.007,-1.134,8
0.038,-0.2,-1.434,20
0.103,-0.18,-1.498,11
-0.423,-0.162,-1.589,20
-0.588,0.129,-1.534,21
-0.426,0.185,-1.139,8
-0.28,0.201,-0.818,21
-0.079,0.285,-0.909,10
0.204,-0.019,-1.059,21
0.218,-0.534,-0.988,19
0.299,-0.791,-0.923,10
0.752,-0.988,-0.727,21
1.056,-0.958,-0.379,9
0.95,-0.758,-0.134,21
0.545,-0.579,0.016,20
-0.026,-0.831,0.497,9
-0.506,-1.196,0.861,20
-1.007,-1.008,0.741,9
-1.182,-0.838,0.494,22
-1.477,-0.651,0.445,8
-1.709,-0.413,0.469,22
-1.745,-0.199,0.284,20
-1.639,0.061,0.118,8
-1.337,0.331,0.209,22
-0.962,0.47,0.43,8
-0.935,0.664,0.835,21
-0.841,0.942,1.165,10
-0.998,0.745,1.428,21
-1.105,0.429,1.423,19
-1.167,0.351,1.039,10
-1.292,0.316,0.59,20
-1.3,0.595,-0.054,10
-1.101,0.88,-0.565,21
-0.543,0.861,-0.543,8
-0.144,0.637,-0.11,22
0.007,0.435,0.624,20
0.317,0.15,1.424,8
0.354,-0.243,2.109,22
0.319,-0.77,1.898,8
-0.471,-0.314,1.639,22
-0.32,-0.214,0.131,20
-0.254,0.186,-0.916,8
-0.297,0.891,-1.514,20
-0.267,1.113,-0.88,11
-0.206,0.794,-0.171,20
-0.013,0.198,0.259,11
0.539,-0.304,0.509,18
1.14,-0.204,0.216,12
1.06,-0.08,-0.218,18
0.885,0.168,-0.162,22
0.797,0.944,0.198,9
0.855,1.505,0.558,21
1.493,1.354,0.709,8
2.551,0.322,-0.464,22
3.571,-1.088,-2.176,18
3.007,-1.876,-1.338,11
1.327,-1.653,0.622,21
0.746,-0.626,1.87,8
0.948,0.263,1.89,20
1.473,0.65,0.839,21
1.464,0.137,-0.347,10
0.697,-0.324,-0.278,19
0.11,-0.326,0.438,11
0.375,-0.362,0.567,20
0.682,-0.395,0.441,10
0.752,-0.183,0.225,21
0.745,0.041,-0.004,10
0.74,0.072,-0.21,20
0.666,0.064,-0.327,19
0.496,0.127,-0.294,10
0.205,-0.023,-0.265,21
-0.125,-0.193,-0.1,8
-0.319,-0.208,0.116,22
-0.356,-0.049,0.138,20
-0.114,-0.01,-0.15,8
0.103,0.025,-0.239,22
0.093,0.022,0.129,8
0.118,-0.014,0.185,21
0.175,-0.116,0.029,21
0.089,-0.001,0.164,8
-0.023,0.24,0.285,22
0.048,0.181,-0.018,8
0.077,-0.043,0.017,21
-0.033,-0.038,0.498,10
0.004,0.033,0.621,21
0.245,0.03,0.283,19
0.427,-0.041,0.116,9
0.419,0.1,0.036,22
0.308,0.056,0.032,9
0.277,-0.018,0.063,21
0.215,-0.085,0.126,8
0.124,-0.111,0.32,22
0.146,-0.169,0.219,21
0.097,-0.083,0.059,7
-0.049,0.131,-0.049,22
-0.148,0.118,-0.044,8
-0.271,0.003,-0.04,22
-0.382,-0.169,-0.036,20
-0.516,-0.186,-0.067,8
-0.568,0.004,-0.094,22
-0.511,0.176,-0.016,8
-0.425,0.227,-0.014,21
-0.383,0.101,-0.151,10
-0.379,-0.115,-0.273,21
-0.444,-0.104,-0.315,19
-0.503,0.009,-0.283,10
-0.418,-0.094,-0.359,22
-0.239,-0.188,-0.426,8
-0.146,-0.066,-0.452,20
-0.097,0.112,-0.269,9
-0.018,0.17,-0.035,22
-0.12,0.187,0.071,19
-0.418,0.237,0.064,10
-0.583,0.145,-0.149,21
-0.525,-0.145,-0.272,8
-0.438,-0.234,-0.038,22
-0.394,-0.107,0.241,20
-0.182,0.006,0.32,8
0.042,0.075,0.219,20
0.21,0.102,0.059,11
0.12,0.091,0.019,20
0.005,0.117,0.189,10
-0.064,-0.032,0.343,21
-0.126,-0.201,0.343,19
-0.148,-0.181,0.343,10
-0.099,-0.025,0.205,21
0.048,-0.022,-0.021,9
0.112,0.048,-0.019,21
0.066,0.112,0.154,8
0.06,0.032,0.277,22
0.054,0.029,0.215,19
-0.123,0.095,0.262,9
-0.318,0.051,0.408,22
-0.32,-0.091,0.402,8
-0.323,0.02,0.293,19
-0.394,0.156,0.229,22
-0.423,0.106,0.206,9
-0.484,-0.111,0.185,23
-0.608,-0.203,0.132,13
-0.754,-0.148,-0.018,13
-0.713,-0.133,-0.189,11
-0.469,-0.154,-0.342,22
-0.147,-0.07,-0.377,18
0.143,0.005,-0.373,9
0.266,0.039,-0.371,23
0.171,0.104,-0.368,8
-0.018,0.094,-0.331,23
-0.154,0.05,-0.229,19
-0.276,0.045,-0.206,8
-0.318,0.04,-0.22,20
-0.32,0.002,-0.232,10
-0.323,-0.032,-0.209,21
-0.394,-0.029,-0.119,9
-0.561,0.008,-0.073,22
-0.643,0.007,-0.169,19
-0.544,0.006,-0.29,9
-0.386,0.005,-0.364,22
-0.21,0.005,-0.328,7
-0.085,-0.064,-0.295,21
-0.111,-0.092,-0.231,11
-0.307,0.02,-0.104,21
-0.379,-0.016,-0.197,18
-0.41,-0.083,-0.315,10
-0.404,-0.04,-0.387,22
-0.26,-0.036,-0.417,8
-0.096,-0.032,-0.445,23
-0.052,0.039,-0.366,19
-0.116,0.069,-0.294,8
-0.104,-0.006,-0.265,20
-0.094,-0.143,-0.238,9
-0.084,-0.232,-0.249,22
-0.179,-0.209,-0.259,9
-0.265,-0.084,-0.267,22
-0.273,-0.041,-0.206,19
-0.28,-0.037,-0.151,9
-0.217,-0.102,-0.136,21
-0.126,-0.196,-0.191,9
-0.045,-0.245,-0.172,20
0.028,-0.186,-0.189,11
0.025,0.004,-0.17,21
-0.011,0.142,-0.153,18
-0.01,0.127,-0.241,10
-0.043,0.046,-0.251,31
-0.142,-0.096,-0.295,22
-0.301,-0.224,-0.335,6
-0.512,-0.029,-0.336,22
-0.633,0.076,-0.267,21
-0.639,0.034,-0.241,7
-0.437,-0.106,-0.148,22
-0.255,-0.165,0.004,9
-0.126,-0.252,0.142,22
-0.079,-0.192,0.162,19
-0.071,-0.138,0.077,9
-0.616,-1.676,5.964,22
0.548,1.973,-3.871,7
-0.712,0.397,-3.587,21
-0.434,0.46,-0.712,11
0.263,0.207,-0.778,21
0.858,-0.399,-0.183,18
0.22,0.916,0.386,10
0.474,0.031,0.244,22
0.323,-0.522,0.012,8
-0.984,1.011,0.08,23
-0.713,-0.227,0.141,6
-0.538,-0.928,0.747,22
-0.071,-0.49,-0.016,20
0.108,-0.82,-0.187,9
0.235,-1.842,-0.168,21
0.453,-1.382,-0.289,9
0.235,-0.416,-0.191,22
-0.649,1.245,0.344,19
-0.929,1.672,0.551,9
-0.112,0.022,-0.434,21
0.139,-0.565,-1.011,9
0.849,0.111,-1.013,20
0.247,1.307,-0.567,11
-0.259,1.073,0.144,21
-0.233,-0.034,0.405,20
0.341,-0.375,0.089,7
1.169,0.179,-0.161,21
1.396,-0.148,0.13,11
0.946,-1.34,0.565,22
0.335,-0.93,0.785,6
-0.008,-0.01,0.741,22
-0.042,0.128,0.667,21
-0.451,0.874,0.531,7
-0.992,1.166,0.409,22
-1.272,0.635,0.299,9
-0.938,-0.703,-0.04,21
0.568,-1.426,-1.105,20
0.132,1.681,-1.822,8
-0.535,1.134,-1.571,12
0.172,-1.22,-1.034,19
0.431,0.073,-0.552,20
0.871,-0.967,0.33,10
0.818,-0.25,0.125,22
0.736,-1.225,0.353,18
1.524,-0.964,-0.026,11
1.475,1.372,-0.575,21
0.397,0.994,-0.793,8
-0.435,0.377,-1.369,22
-0.943,0.546,-1.68,7
-1.124,1.078,-1.96,22
-1.219,-0.512,0.648,9
-1.959,-0.012,0.135,21
-1.28,0.195,-1.394,20
0.329,0.141,-0.634,9
0.503,0.368,-0.571,22
-0.477,-1.116,0.589,19
-0.946,0.133,-1.159,9
-0.852,1.222,-1.801,11
-1.18,1.617,-0.932,21
-1.2,2.317,-0.183,18
0.85,2.465,-0.337,10
1.558,1.805,1.281,22
0.54,0.452,1.912,18
0.245,1.993,1.272,11
1.013,1.828,0.973,21
1.498,0.025,1.048,8
2.175,-1.115,1.046,22
3.337,-0.555,0.252,7
3.141,1.189,0.158,22
0.931,0.001,0.728,9
-0.989,-0.308,2.034,22
-0.097,4.514,-0.926,19
0.498,1.028,-1.799,9
2.482,-2.452,-0.964,22
4.544,-2.552,-0.73,7
3.538,-3.02,0.066,21
2.081,-3.649,1.542,22
2.148,-3.491,2.974,7
2.037,-3.969,0.987,21
1.316,-3.745,-1.972,11
1.46,-3.887,-1.258,19
-1.684,-1.809,3.142,11
-3.653,0.715,2.793,22
-2.943,-0.631,-2.243,19
-2.718,-1.257,1.221,8
0.69,-3.338,3.961,22
0.656,-2.039,3.771,7
-1.305,1.06,3.153,22
-2.554,1.85,1.562,9
-1.402,1.045,2.681,22
-0.572,0.423,4.758,18
-2.376,-0.17,3.868,10
-3.828,-0.773,2.378,20
0.174,-0.558,-0.341,10
3.673,-1.295,2.312,20
-0.658,0.074,2.598,11
-1.523,2.86,2.442,21
0.18,1.608,3.921,18
-2.251,2.689,3.874,10
-5.266,2.971,-0.305,22
-4.36,1.467,0.207,18
-2.097,2.251,0.841,11
-2.439,4.646,1.998,19
-2.367,3.871,3.591,17
-1.855,2.278,2.232,13
-0.945,0.257,0.078,10
1.079,-0.112,0.588,21
2.695,-1.584,5.218,9
3.391,-2.494,5.247,22
-0.464,-4.52,8.308,19
-2.521,-4.068,7.098,9
0.626,-4.902,5.63,22
1.564,-5.308,2.998,7
0.683,-5.95,0.905,21
0.408,-6.458,-1.287,10
0.712,-6.226,-2.434,20
0.468,-5.913,-1.777,20
0.904,-4.839,0.779,10
-0.22,-5.769,0.253,20
-0.508,-6.019,-0.944,12
0.197,-5.624,-2.78,18
1.246,-3.717,-2.571,11
1.052,-1.104,-0.556,20
0.326,-0.753,1.05,19
0.225,-1.332,1.152,30
0.788,-0.716,-0.755,10
1.192,0.63,-0.231,20
1.728,0.946,0.86,23
1.176,-0.078,0.774,9
1.093,0.066,0.558,17
0.949,0.06,0.296,10
0.44,-0.773,-0.043,20
0.706,-0.247,0.133,20
0.739,0.363,0.878,10
0.976,0.119,0.859,19
1.016,-0.202,0.29,11
1.087,-0.423,-0.117,21
1.461,-0.346,0.376,19
1.142,0.032,0.752,9
0.959,0.064,0.643,20
0.828,0.229,-0.076,11
0.435,0.0,-0.275,20
0.357,-0.137,-0.11,9
0.528,0.22,0.487,21
0.027,0.267,0.783,20
0.024,0.413,0.601,10
0.332,0.82,-0.01,20
0.023,0.669,-0.629,9
0.055,0.567,-0.635,21
0.119,0.476,-0.089,9
-0.306,0.187,0.712,31
-0.275,0.306,1.054,10
-0.041,0.517,0.673,9
0.1,0.362,0.192,21
0.228,0.257,-0.206,9
0.102,0.196,-0.185,20
-0.08,0.108,0.212,20
-0.244,0.062,0.466,10
-0.082,0.125,0.489,20
-0.074,-0.059,0.198,11
-0.032,-0.053,-0.027,20
-0.029,-0.013,-0.128,10
-0.095,0.125,-0.081,21
-0.188,0.25,0.168,19
-0.135,0.019,0.289,10
-0.087,-0.086,0.432,20
-0.182,-0.146,0.561,10
-0.232,-0.269,0.678,20
-0.209,-0.311,0.541,10
-0.016,-0.28,0.28,20
0.123,-0.218,0.114,20
0.007,-0.161,0.137,10
-0.165,0.026,0.433,20
-0.287,0.093,0.631,10
-0.189,0.118,0.637,20
-0.101,-0.066,0.367,10
0.046,-0.093,0.02,20
0.179,-0.05,-0.05,20
0.092,0.092,0.057,11
0.049,0.014,0.224,19
-0.093,-0.021,0.339,10
-0.084,-0.053,0.236,21
0.027,-0.082,-0.166,19
0.059,-0.177,-0.459,10
0.225,-0.332,-0.62,21
0.203,-0.264,-0.593,9
0.01,-0.1,-0.361,20
-0.094,-0.124,-0.187,10
-0.325,-0.353,-0.134,20
-0.258,-0.697,-0.362,20
-0.026,-0.351,-0.67,10
0.183,-0.523,-1.12,20
-0.145,-0.505,-1.594,10
-0.268,-0.282,-2.469,20
-0.172,-0.702,-3.187,11
-0.155,-0.149,-3.662,19
-0.243,0.485,-2.882,20
-0.736,0.506,-2.042,11
-0.938,0.421,-1.976,19
-0.913,0.241,-1.95,10
-2.028,-0.576,-2.583,21
-2.205,-1.138,-2.979,19
-1.915,-0.576,-2.716,10
-1.62,-0.45,-1.755,21
-2.079,-2.266,-1.097,9
-3.388,-0.799,0.667,18
-3.118,1.866,1.359,12
-3.599,1.335,2.705,20
-3.584,1.891,2.504,11
-3.674,3.908,2.874,19
-3.306,5.862,3.035,19
-2.458,7.516,3.49,11
-2.178,6.661,3.278,19
-3.098,5.34,2.227,19
-2.719,4.909,1.142,11
-1.24,5.315,1.683,20
0.606,5.507,3.066,12
1.477,4.405,3.07,18
1.674,2.62,0.315,10
0.679,3.806,-2.233,23
0.783,4.184,-2.595,17
0.843,1.49,0.214,11
1.62,2.168,-1.323,20
1.389,-0.84,-1.811,9
0.354,-2.928,-2.561,21
1.043,-3.29,-3.443,9
-0.923,-2.065,-1.34,20
-0.658,-0.996,0.034,20
1.165,-4.62,-1.864,12
0.152,-1.917,-1.816,19
-0.724,0.135,-2.22,9
-0.582,0.742,-1.343,20
-0.179,1.22,-0.657,10
0.734,0.787,-1.764,20
0.592,-0.152,-1.587,20
1.498,-0.516,-0.67,10
1.072,-1.395,0.706,21
0.275,-1.152,1.153,9
-0.613,-0.52,0.968,21
-1.276,0.324,0.596,9
-0.01,1.429,-0.256,20
-0.32,-0.402,-0.747,21
0.228,-0.362,-1.362,9
0.102,-0.326,-0.95,20
-1.079,-0.224,-0.958,10
2.2,0.935,-2.448,20
-0.054,-0.502,-3.031,21
0.64,-0.141,-2.245,9
1.024,-0.748,-2.779,30
0.612,-1.087,-3.156,20
2.033,-0.495,-3.289,10
1.175,-1.411,-2.994,20
0.195,-1.615,-0.385,20
-0.306,-1.177,-0.139,11
-0.551,-0.232,-1.642,20
-0.117,0.721,-3.064,10
-0.036,1.718,-3.137,20
0.587,3.201,-2.995,10
-0.919,4.225,-2.489,20
-1.378,4.078,-2.068,20
-0.999,2.809,-1.792,10
-0.968,1.735,-1.096,20
-1.044,1.01,-0.469,10
-1.181,0.702,-0.87,20
-1.028,1.252,-1.714,10
-0.787,1.058,-1.818,20
-0.157,0.607,-1.292,20
-0.003,-0.073,-1.059,10
0.272,-0.031,-0.677,20
0.658,0.005,-0.747,10
0.937,-0.063,-1.086,20
0.981,0.184,-1.012,20
1.021,0.338,-0.773,11
1.16,-0.247,-0.592,19
1.217,-1.015,-0.533,10
0.612,-1.5,-0.652,21
0.93,-0.66,-0.621,9
0.699,-0.111,-0.525,20
0.526,0.209,-0.713,21
0.749,0.567,-0.332,9
1.019,-0.557,-0.298,20
0.538,-0.639,-0.51,10
0.208,-0.506,-0.493,20
-0.088,0.302,-0.616,10
0.196,0.892,-0.486,20
0.59,-0.472,-0.506,20
0.531,-1.769,-0.49,10
0.064,1.441,-0.268,20
0.816,3.227,0.0,11
1.183,3.042,-0.448,19
0.858,0.532,-0.403,20
0.634,-0.176,-0.225,16
0.26,0.634,-0.134,14
0.062,0.984,-0.155,10
0.4,0.231,-0.312,21
0.429,-0.205,-0.315,9
0.352,0.263,-0.18,20
0.385,1.34,-0.127,21
0.347,0.137,-0.149,9
0.312,-0.324,-0.341,20
0.384,-0.326,-0.479,10
0.346,-0.293,-0.293,20
0.242,-0.023,0.218,10
-0.195,-0.296,0.024,20
-0.072,-0.267,-0.219,20
0.003,-0.447,-0.232,10
-0.031,0.011,-0.174,21
0.041,0.044,-0.294,12
-0.135,-0.132,-0.299,19
-0.121,-0.119,-0.097,9
-0.178,-0.038,-0.501,21
-0.229,-0.241,-0.451,19
-0.034,-0.32,-0.268,10
-0.03,-0.15,-0.517,22
0.178,0.071,-0.431,10
0.195,-0.246,-0.146,17
0.279,-0.324,-0.2,10
0.423,-0.188,-0.249,20
0.622,0.243,-0.5,20
0.629,0.046,-0.588,10
0.532,0.662,-0.357,20
0.547,0.217,-0.149,10
0.803,-0.873,0.141,20
0.171,0.041,0.058,20
0.292,-0.135,0.018,10
0.297,-0.259,-0.121,20
0.233,-0.061,-0.074,11
0.278,-0.227,-0.101,19
-0.128,-0.652,0.115,10
0.125,-0.415,0.207,22
0.492,-0.339,0.22,12
0.512,-0.615,0.267,18
0.323,0.066,0.137,20
0.463,0.783,-0.117,12
0.485,0.877,-0.174,18
0.575,0.445,-0.053,12
0.552,0.09,-0.014,18
0.462,-0.056,0.09,10
0.209,0.156,0.081,21
0.326,0.416,0.039,19
0.328,0.133,0.138,10
0.053,0.119,0.469,21
-0.123,-0.202,0.25,9
-0.387,-0.285,0.225,20
-0.555,-0.015,0.271,21
-0.913,-0.151,0.106,9
-1.132,-0.895,0.268,21
-1.019,-0.426,0.862,8
-1.055,-0.073,1.051,22
-1.191,1.243,0.636,20
-0.934,2.326,0.262,8
-0.323,1.507,0.718,22
-0.291,0.667,0.681,8
-0.434,-0.537,0.509,21
-0.563,-1.069,0.872,10
-0.644,-1.238,1.095,20
-0.511,-0.735,1.365,10
-0.322,-0.213,1.504,21
-0.255,-0.054,1.423,19
-0.23,-0.152,1.142,10
-0.31,-0.206,0.959,21
-0.348,-0.116,0.622,9
-0.451,-0.001,0.766,21
-0.44,-0.104,0.724,20
-0.396,-0.439,0.859,9
-0.391,-0.636,1.152,21
-0.317,-0.745,1.002,8
0.058,-0.325,0.626,22
0.432,0.465,0.46,19
0.526,0.073,0.586,9
0.06,-0.623,0.803,22
-0.255,-0.388,0.895,8
-0.161,-0.108,1.013,22
-0.317,-0.614,0.463,8
-0.285,-0.759,0.279,21
1.225,0.798,0.63,10
2.24,2.097,0.257,21
0.844,0.577,0.438,19
-0.136,-0.479,0.67,10
0.704,0.602,1.258,21
1.116,1.024,0.925,9
0.936,0.577,0.35,21
0.601,0.071,0.418,20
-0.183,-0.314,0.17,9
-0.233,-0.145,0.187,21
-0.072,-0.096,0.203,8
0.003,-0.052,0.217,22
0.451,-0.081,0.333,20
0.544,-0.349,0.369,8
0.593,-0.486,0.435,22
0.465,-0.3,0.254,8
0.211,-0.166,0.056,22
-0.085,-0.08,-0.052,8
-0.042,0.03,-0.047,21
0.272,0.234,0.026,10
0.52,0.245,0.058,21
0.468,0.186,-0.016,19
0.318,0.202,-0.083,10
0.286,0.25,-0.178,21
0.292,0.329,-0.161,9
0.125,0.192,-0.213,21
0.043,0.035,-0.33,18
0.177,-0.036,-0.331,12
0.228,-0.033,-0.229,20
0.24,0.073,-0.172,8
0.181,0.1,-0.086,22
0.232,0.125,0.025,20
0.14,0.043,0.092,8
-0.115,-0.167,0.083,22
-0.275,-0.254,-0.028,8
-0.351,-0.159,-0.129,20
-0.351,0.028,-0.15,10
-0.35,0.025,-0.204,19
-0.177,0.057,-0.08,20
-0.125,-0.017,-0.141,10
-0.078,-0.049,-0.127,19
0.136,-0.01,-0.149,11
0.536,0.094,-0.065,20
0.517,0.015,-0.231,20
0.258,0.083,-0.139,9
0.232,0.005,-0.09,21
0.312,-0.167,-0.012,10
0.35,-0.219,0.023,19
0.453,-0.128,-0.013,11
0.27,-0.046,0.022,22
0.208,0.164,0.019,11
0.187,0.217,0.017,20
0.169,0.092,0.016,18
0.221,0.082,0.048,12
0.164,0.074,0.044,19
0.217,-0.001,-0.029,11
0.195,-0.036,-0.095,20
