X,Y,Z,t
2.577,8.158,3.926,21
5.629,6.583,4.051,20
7.686,1.788,0.336,9
8.09,-1.01,-4.041,21
5.488,-1.357,-3.016,9
2.905,-2.221,-4.714,20
1.27,-3.378,-4.519,10
-1.304,-1.937,-0.86,22
-2.553,-1.674,1.293,18
-2.608,-2.024,0.612,11
-2.312,-1.891,-1.379,20
-2.047,-0.805,-3.378,10
-1.98,-0.242,-1.696,20
0.01,-0.873,1.093,20
2.284,-0.958,1.742,10
3.401,-0.379,2.085,20
3.853,1.175,1.256,10
3.847,2.333,-0.282,20
2.876,1.962,-1.323,9
0.968,1.869,-2.501,20
-0.851,3.337,-2.147,22
-1.697,4.279,-1.139,8
0.195,3.092,-0.37,21
1.176,1.163,0.769,9
2.299,4.425,0.244,20
0.587,3.845,-0.917,10
-0.16,1.012,-1.205,21
-1.248,0.394,-0.774,19
-2.364,1.699,1.578,10
-3.369,2.805,3.178,20
-4.238,4.524,2.964,12
-5.09,4.106,1.702,18
-6.202,2.454,-0.743,20
-9.615,-0.238,-1.806,13
-3.137,-1.593,-1.487,17
3.519,-5.433,-0.787,11
9.442,-2.339,1.876,20
9.808,2.962,1.068,9
7.517,-0.229,2.582,20
4.145,-3.826,6.323,21
-0.164,-6.65,6.587,10
-4.561,-8.915,3.48,20
-4.07,-8.748,1.029,9
-3.008,-8.287,0.237,20
-3.156,-7.423,-0.476,10
-3.288,-6.509,-1.014,21
-2.959,-5.685,-1.361,20
-1.939,-5.22,-2.5,9
-1.228,-4.388,-3.871,21
-1.588,-2.018,-5.345,10
-1.05,3.009,-8.844,20
-1.186,10.397,-12.407,20
-0.792,11.046,-11.236,10
3.355,7.838,-6.63,20
3.571,-1.046,-5.036,10
1.766,-3.562,-3.877,20
0.727,3.034,-1.455,9
1.654,8.246,2.344,21
-2.578,8.49,6.04,20
-2.596,0.918,9.297,10
-4.198,-8.826,10.022,20
-4.399,-7.185,-1.081,9
-3.683,-4.88,2.405,20
-1.764,-2.013,7.198,10
-0.484,0.463,6.651,21
-0.504,1.45,4.606,19
0.131,3.098,3.146,10
0.877,8.167,3.693,20
4.064,7.591,3.979,11
6.761,2.281,-0.279,20
7.429,0.364,-3.147,9
5.376,-0.809,-2.591,21
2.149,-1.349,-3.435,20
1.486,-2.869,-4.712,9
-0.144,-2.237,-2.517,21
-1.681,-2.013,0.492,9
-2.203,-2.536,1.27,21
-1.982,-3.144,1.177,20
-1.853,-1.933,-0.491,9
-2.461,-0.12,-2.958,21
-1.973,0.477,-1.594,9
1.154,-0.086,0.564,20
3.107,-0.629,1.404,10
3.589,-0.497,1.574,21
3.678,0.275,0.658,20
3.414,1.592,-0.096,9
1.969,2.157,-0.294,21
0.393,2.734,-0.54,10
-0.99,3.978,-0.451,20
-1.029,4.063,-1.13,9
-0.133,1.553,-1.465,21
1.19,0.639,0.059,20
2.036,4.092,0.26,10
1.453,3.476,-1.178,21
0.722,1.991,-2.681,8
-0.487,0.688,-3.344,21
-1.369,0.412,-0.286,20
-2.267,0.716,2.776,10
-3.488,2.334,3.946,20
-4.415,4.307,3.517,9
-5.249,3.979,1.717,20
-8.62,1.375,-1.487,10
-5.034,-0.796,-2.959,21
2.053,-3.267,-0.87,19
6.709,-2.01,-0.163,10
8.934,0.19,-0.25,21
7.42,-0.414,2.463,10
5.161,-2.717,4.665,20
0.99,-5.617,5.922,9
-3.279,-8.262,3.813,21
-3.572,-8.539,1.363,20
-2.525,-7.719,1.158,9
-2.479,-7.292,0.387,21
-2.852,-6.425,-0.513,9
-2.877,-5.644,-0.944,20
-2.382,-5.046,-1.884,21
-0.972,-4.437,-3.626,9
-0.495,-2.58,-5.987,21
-0.308,1.366,-10.801,9
-0.07,7.918,-11.79,20
-0.891,11.366,-10.369,10
2.818,10.195,-7.505,21
3.018,4.384,-3.755,19
2.337,-4.225,-2.897,10
0.587,-4.009,-2.538,21
1.424,2.528,3.472,10
-0.476,4.137,7.193,20
-7.013,7.722,0.854,9
-4.415,0.055,7.905,21
-4.112,-5.949,5.977,20
-2.873,-5.216,2.656,10
-1.31,-3.557,6.355,20
-1.145,-0.891,7.271,9
-1.582,0.955,5.475,20
-0.699,0.894,2.893,10
-0.043,2.012,2.052,20
1.339,5.982,2.95,21
4.101,7.763,3.517,9
6.932,3.849,-1.66,20
8.962,-0.948,-3.632,10
7.549,-2.198,0.281,21
4.277,-1.495,-0.711,19
2.815,-3.414,-3.398,11
0.017,-2.831,-2.748,20
-2.846,-0.618,0.146,10
-3.664,-0.832,0.442,20
-4.022,-1.472,0.398,9
-4.137,-1.015,-1.158,21
-4.654,-0.775,-1.87,20
-2.051,-0.422,-0.442,9
1.704,0.481,0.739,21
3.844,-0.187,1.596,9
4.804,0.141,1.264,21
4.737,1.368,-0.62,9
3.367,1.99,-1.764,20
1.479,2.136,-1.622,20
-0.047,3.129,0.159,10
-1.146,4.436,0.212,20
-0.514,3.441,-1.808,10
1.26,1.132,0.027,21
2.203,4.156,0.093,19
0.742,3.706,-1.535,10
-0.297,0.749,-1.865,21
-1.37,0.157,-1.713,10
-2.164,0.9,1.664,20
-3.361,2.051,3.497,9
-4.266,3.673,3.32,21
-5.322,4.443,1.954,20
-6.376,3.068,-1.068,10
-9.565,0.486,-2.547,20
-4.023,-1.113,-1.947,10
2.274,-3.76,-0.891,20
7.321,-2.798,0.852,9
10.071,0.101,2.043,20
7.995,-0.735,4.734,21
5.541,-3.592,4.606,9
-2.114,-7.06,6.317,20
-3.73,-8.94,2.307,10
-2.53,-7.494,1.145,21
-2.035,-7.469,0.479,19
-2.246,-7.101,-0.12,10
-2.641,-6.77,-0.728,21
-2.136,-6.955,-1.483,10
-0.647,-6.811,-3.058,20
-0.444,-4.854,-6.062,9
-1.124,-0.369,-12.558,21
-2.632,6.527,-14.957,20
-2.368,11.942,-12.323,9
1.798,10.472,-5.058,21
1.997,3.495,-2.035,9
1.315,-2.714,-2.107,21
-0.54,2.107,-2.586,9
3.306,7.343,6.429,20
-2.23,5.713,6.889,21
-7.316,5.452,1.891,9
-3.964,-6.642,8.321,20
-3.602,-8.15,1.766,10
-2.518,-6.37,4.933,20
-0.301,-2.561,10.301,11
0.314,0.487,7.926,20
0.317,1.404,4.134,20
1.63,3.125,2.41,10
2.605,8.811,3.445,20
5.551,8.551,3.514,9
8.753,4.041,-2.594,21
8.257,-1.051,-3.231,19
4.915,-2.359,-2.08,11
2.492,-3.192,-3.63,20
0.933,-4.011,-3.991,10
-2.469,-1.989,-1.075,19
-3.774,-1.618,0.203,10
-4.224,-2.938,1.459,20
-3.525,-2.782,0.865,21
-3.311,-1.504,-0.531,9
-2.98,0.335,-2.202,20
0.282,1.818,-1.464,10
3.15,0.292,-0.318,21
5.628,-0.599,0.885,10
6.892,0.46,0.762,20
6.651,2.414,-0.279,19
4.09,3.069,-1.044,12
-0.49,3.21,-1.836,18
-2.958,4.337,-2.204,11
-2.731,3.8,-2.121,20
1.472,0.662,-0.737,20
3.427,2.905,0.301,10
0.878,3.994,-0.383,20
0.583,2.56,-0.069,9
-0.198,1.752,-0.441,20
-1.385,1.991,2.188,10
-2.384,2.86,3.52,20
-4.007,4.608,3.444,21
-5.537,5.389,2.514,9
-7.155,4.712,0.125,20
-12.852,0.586,-1.542,10
-7.154,-2.402,-1.422,21
0.421,-5.816,-1.625,10
6.654,-3.545,0.019,20
9.126,0.222,0.983,20
8.247,-0.765,4.194,10
7.216,-4.757,5.292,20
-0.021,-8.039,6.659,9
-2.467,-9.545,1.097,21
-1.461,-8.073,1.022,20
-2.212,-7.886,1.161,10
-2.404,-7.753,0.562,20
-2.888,-7.219,0.333,10
-2.151,-7.083,-0.561,20
-0.487,-6.926,-2.194,9
0.008,-5.544,-3.871,20
-0.715,-2.955,-8.207,20
-0.437,3.441,-16.66,10
-5.496,12.337,-16.339,20
-2.533,11.551,-8.534,10
2.684,8.741,-1.474,21
0.726,-2.785,-1.637,10
0.481,-7.437,-3.473,19
-0.014,-4.831,0.804,21
2.193,0.029,10.377,10
-4.817,6.198,4.719,20
-7.749,10.405,-1.337,9
0.541,2.262,9.587,21
-0.512,-4.617,3.594,10
-0.116,-4.879,3.925,20
0.136,-2.392,8.014,20
0.329,-0.394,7.592,9
0.365,0.678,4.143,21
0.742,2.989,2.315,9
1.185,8.931,3.256,20
3.583,9.072,3.654,21
7.328,4.476,-2.502,9
8.25,-0.074,-3.7,20
5.08,-2.893,-2.296,10
1.952,-2.052,-2.411,21
0.516,-2.812,-3.618,10
-0.569,-2.048,-2.877,20
-1.512,-1.568,-0.107,20
-2.119,-2.1,1.213,10
-1.873,-3.235,2.023,20
-1.479,-2.739,1.717,9
-2.468,-0.396,-2.97,21
-2.428,1.435,-3.466,9
0.813,1.291,-1.085,20
4.179,0.025,0.229,22
5.554,-0.253,1.344,9
5.654,1.082,1.589,20
4.192,2.284,1.533,9
1.635,2.503,0.07,20
-2.216,4.839,-1.695,21
-2.788,5.803,-3.352,9
1.041,2.809,-0.638,20
3.35,4.045,1.631,10
0.671,5.606,-0.358,20
-2.395,3.425,-3.77,11
-2.121,1.462,-3.427,20
-2.598,2.315,0.879,20
-3.166,3.256,3.17,10
-4.263,3.861,3.543,20
-5.112,4.061,2.671,9
-6.014,3.586,-0.353,21
-8.481,0.573,-2.317,9
-5.22,-2.518,-1.672,21
0.852,-5.334,-0.16,20
8.145,-4.146,1.82,9
9.054,-0.145,1.328,20
7.563,-1.027,2.988,11
4.876,-4.51,5.964,19
-0.748,-7.403,5.988,21
-2.742,-10.317,1.907,9
-2.261,-8.527,0.682,20
-1.69,-7.812,0.269,10
-2.141,-7.617,0.001,21
-2.341,-6.993,-0.24,10
-1.969,-5.742,-0.354,20
-0.634,-5.306,-1.077,19
0.6,-4.465,-2.555,11
0.575,-2.398,-6.333,20
0.069,1.978,-15.939,9
-4.453,9.675,-16.448,21
-4.973,11.604,-12.045,9
2.867,10.133,-2.291,20
1.235,3.052,-1.234,21
-2.99,-1.183,-2.317,10
-1.795,3.554,-3.775,20
3.349,4.371,3.221,9
-2.364,1.21,8.415,23
-5.747,-2.771,7.436,20
-2.759,-6.941,9.037,7
-2.793,-5.42,2.41,20
-1.825,-2.602,6.065,10
-0.435,1.174,9.182,21
-0.116,2.504,6.746,10
0.171,2.805,3.693,19
2.222,3.042,2.255,21
3.275,7.185,2.788,10
6.016,7.156,0.888,20
8.207,2.924,-3.923,9
7.8,-2.436,-1.186,21
6.262,-2.192,-1.24,10
2.808,-1.904,-3.046,20
0.011,-2.437,-3.604,20
-1.679,-1.918,-2.45,9
-1.752,-1.485,-0.516,21
-2.094,-1.957,0.879,9
-2.471,-2.002,0.722,20
-1.638,-2.147,0.34,10
-0.922,-1.07,0.064,21
-0.657,-0.515,-0.631,19
0.373,0.777,-0.43,10
1.577,1.147,0.371,21
2.763,0.55,1.058,10
3.349,0.84,0.366,20
3.221,1.549,-0.566,20
2.726,2.187,-1.061,10
1.488,2.864,-1.851,20
0.926,4.129,-1.907,9
0.523,4.199,-1.682,21
-0.666,1.159,-0.652,9
-0.737,2.905,-0.725,21
0.301,4.717,-1.859,20
1.063,2.935,-1.638,9
1.026,0.952,-1.716,21
-0.627,1.064,1.696,9
-2.598,1.406,3.836,20
-3.304,2.782,3.59,10
-4.146,4.572,2.955,21
-5.8,5.322,0.35,19
-7.874,2.79,-3.718,10
-6.156,-1.005,-1.553,21
0.733,-2.663,0.221,11
5.969,-3.534,0.475,18
7.82,-0.94,1.944,13
8.21,-3.259,4.37,18
5.148,-6.243,6.277,19
-0.33,-9.066,4.822,11
-2.4,-8.987,2.271,22
-2.884,-9.019,1.837,9
-2.768,-8.324,0.999,18
-3.25,-7.181,0.209,21
-3.614,-6.566,-0.328,9
-2.425,-6.082,-1.502,20
-0.597,-5.405,-3.075,10
-0.365,-3.485,-6.56,21
-0.535,1.31,-15.04,9
-1.654,8.384,-13.916,20
-2.798,11.752,-10.869,20
-0.484,10.577,-1.784,10
-2.608,7.14,-1.123,19
-4.622,2.944,-4.01,11
-1.023,2.649,-7.229,19
4.836,-5.923,6.422,20
-1.956,-8.193,12.813,11
-2.794,-7.856,8.946,19
-2.515,-4.691,2.328,12
-0.746,-1.016,9.818,20
0.155,2.981,9.181,9
-0.101,6.578,4.574,20
0.563,9.885,3.565,24
3.851,9.069,1.312,7
8.224,4.749,-2.68,19
9.125,-1.724,-2.274,10
8.316,-3.31,-1.77,20
4.071,-1.358,-0.387,20
1.147,-0.636,0.478,10
-1.449,-1.607,-0.051,20
-3.476,-0.515,-1.218,10
-4.507,-1.015,-2.096,20
-5.125,-1.707,-3.334,10
-5.199,-2.915,-0.726,20
-4.92,-4.313,2.69,11
-3.153,-3.089,1.249,19
-0.148,0.495,-1.288,20
0.521,1.617,-1.504,11
1.227,1.524,-0.94,19
2.966,1.2,0.877,10
4.876,2.01,1.961,19
5.595,3.602,0.558,21
3.794,3.966,-2.599,10
-0.825,4.224,-4.718,20
-0.26,4.353,-3.729,10
4.558,5.573,-1.943,20
7.101,5.843,1.595,19
5.184,5.362,1.987,11
0.287,-0.31,0.237,20
-1.188,-1.555,-1.613,9
-1.966,2.461,0.168,21
-3.01,4.628,4.598,10
-3.744,5.2,5.414,19
-5.817,4.887,4.252,20
-9.441,4.329,0.103,12
-7.808,1.931,-2.388,18
-4.096,-2.536,-2.184,12
2.277,-4.075,-1.345,19
7.531,-3.702,1.547,10
9.122,2.907,0.978,20
7.313,-1.003,4.707,20
4.617,-7.212,8.339,10
-0.498,-10.559,5.609,21
-3.551,-11.537,2.152,9
-3.403,-12.176,1.213,19
-2.201,-11.441,0.954,11
-3.911,-9.159,0.893,19
-3.313,-8.243,0.493,21
-1.706,-6.833,-0.728,10
-1.122,-4.908,-2.723,19
-0.32,-2.383,-7.071,10
0.987,1.991,-15.569,20
-1.8,6.757,-14.115,21
-8.067,12.183,-10.808,10
-0.158,10.689,-6.038,19
1.339,4.345,-2.159,11
-0.242,-2.156,-1.391,20
-6.63,-1.079,-8.044,10
-4.519,3.614,-1.413,19
1.758,4.838,5.347,21
-5.657,5.527,6.088,9
-4.988,-0.093,9.168,21
0.061,-5.91,2.425,10
3.089,-5.25,6.078,20
3.366,-1.622,13.124,21
1.34,2.469,9.329,9
0.999,3.532,5.017,20
2.313,2.179,1.792,10
3.15,2.444,1.923,20
3.594,6.475,3.041,11
5.165,4.931,2.633,19
6.958,1.162,-2.732,10
7.159,-1.573,-5.389,21
3.374,-2.76,-3.367,19
0.658,-1.726,-3.307,10
-0.579,-2.45,-3.321,24
-1.348,-2.998,-0.954,10
-1.593,-3.387,1.45,17
-2.123,-3.083,1.719,21
-2.566,-2.051,-0.314,8
-2.757,-0.777,-2.179,21
-1.516,0.438,-1.271,9
0.6,-0.329,0.786,20
1.953,-1.089,0.983,10
3.24,-0.222,-0.045,20
4.123,1.834,-0.075,20
4.883,3.581,0.207,10
3.877,2.981,-0.502,20
1.283,3.511,-1.659,11
-2.326,4.194,-2.044,20
-1.266,3.395,-2.943,9
3.1,0.642,-1.339,21
3.79,2.957,1.587,20
-0.553,5.419,0.221,9
-4.221,2.981,-2.041,21
-2.903,0.752,-2.181,9
-1.854,2.159,1.656,20
-2.22,2.874,4.11,21
-3.618,4.173,3.63,9
-5.015,5.1,1.233,20
-6.375,4.9,-0.923,10
-9.84,2.307,-1.589,21
-6.339,-0.715,-1.603,9
-1.568,-4.229,-1.58,21
4.897,-4.806,0.128,19
8.51,-2.912,3.322,10
10.141,-1.0,3.024,21
7.438,-3.762,3.411,10
2.626,-7.04,5.104,20
-2.635,-10.68,4.938,9
-4.061,-10.37,0.445,21
-2.896,-9.058,-0.047,20
-1.469,-8.29,-0.076,9
-1.184,-7.599,-0.517,21
-0.721,-6.701,-0.879,9
0.281,-5.548,-1.377,21
1.322,-3.89,-2.894,9
0.983,-1.363,-8.121,20
-1.321,3.323,-17.79,21
-7.084,11.437,-16.252,10
-5.204,11.5,-9.628,20
0.625,8.454,-0.322,9
0.907,-0.423,-0.151,21
-0.768,-3.346,-4.687,19
-1.174,1.332,-6.115,10
4.148,6.611,3.839,21
-3.54,5.812,8.213,10
-7.185,-0.422,12.391,19
-4.846,-6.517,7.256,11
-3.81,-5.968,-0.778,20
0.121,-4.303,8.987,20
1.591,0.229,11.812,9
0.743,2.206,7.803,21
0.427,3.847,4.196,10
1.763,7.393,3.293,20
4.69,8.86,3.792,9
7.462,6.215,2.344,20
8.163,1.767,-2.923,21
7.795,-2.132,-6.044,9
3.568,-2.781,-5.44,20
2.522,-3.882,-5.585,10
0.925,-3.632,-4.027,20
-2.408,-1.441,-1.107,20
-2.925,-0.883,-0.273,10
-1.874,-2.277,0.685,21
-1.48,-2.636,1.237,10
-1.504,-2.372,1.837,20
-1.009,-1.307,1.619,9
0.367,0.512,-1.059,21
2.088,1.15,-1.229,20
3.258,0.518,-0.416,9
3.725,0.294,0.659,21
3.112,1.299,0.076,9
1.352,3.237,-1.827,21
0.286,3.534,-3.092,9
0.12,2.56,-2.783,20
0.97,1.925,-1.815,21
2.458,2.318,-0.013,9
2.868,7.189,1.504,20
1.305,7.056,0.595,10
-0.617,2.455,-1.187,21
-1.314,-0.514,-2.068,19
-2.148,1.364,0.861,10
-3.967,3.538,3.912,20
-4.674,5.08,4.555,11
-5.413,4.365,2.997,20
-7.216,1.17,-0.336,9
-10.39,-1.738,-2.509,21
-4.007,-3.357,-1.706,20
2.426,-4.538,-0.915,9
6.596,-3.912,0.865,21
12.073,-0.211,2.399,10
8.694,-0.879,3.503,20
4.101,-5.204,5.118,9
-1.997,-8.304,4.33,20
-2.59,-8.335,2.105,21
-2.124,-7.985,1.549,9
-2.601,-7.531,0.532,20
-3.203,-7.26,0.134,10
-3.262,-6.948,-0.223,21
-2.177,-6.081,-1.442,10
-0.235,-4.783,-3.021,20
0.477,-2.995,-6.167,19
-0.156,0.855,-14.962,11
-2.588,7.596,-16.569,20
-4.846,11.766,-12.809,9
2.119,10.521,-3.357,21
1.666,4.504,-0.677,20
-0.5,-3.289,-1.023,9
-3.449,-4.822,-3.989,21
0.205,1.072,5.752,9
-0.504,3.792,7.901,21
-8.383,8.343,0.077,9
-3.167,4.544,7.447,20
0.287,-4.805,8.116,21
-1.293,-5.462,3.512,9
-0.095,-3.881,6.54,22
0.121,-0.804,7.644,8
0.419,-0.241,5.466,21
2.17,0.368,3.644,10
4.09,5.158,3.865,20
5.991,9.09,4.616,20
7.012,7.181,0.879,10
8.276,1.36,-6.62,20
4.622,-3.05,-6.165,10
1.367,-3.055,-4.1,21
-0.251,-3.577,-1.863,18
-2.295,-2.599,0.115,11
-2.996,-1.718,-0.378,20
-2.972,-2.374,-0.064,10
-1.917,-2.929,0.458,20
-0.828,-2.602,1.447,9
-0.228,-1.445,1.233,20
-0.447,0.284,0.868,21
0.321,2.255,-1.183,9
2.013,1.823,-1.237,20
3.397,0.331,-0.044,10
4.057,0.297,0.201,21
3.307,1.13,-0.577,10
1.39,2.154,-1.588,20
-0.886,2.663,-1.877,20
-1.383,2.983,-1.965,10
0.168,2.546,-1.01,20
2.323,2.292,0.641,9
3.194,5.372,1.06,21
1.254,5.938,-0.424,20
0.611,3.138,-2.382,9
-0.069,0.204,-3.419,21
-1.097,0.425,-0.388,9
-3.021,2.175,2.822,21
-4.443,4.371,3.884,9
-4.757,4.796,3.013,20
-5.557,3.178,0.574,21
-10.31,0.481,-1.344,9
-5.556,-1.496,-1.485,20
4.204,-5.001,-0.13,10
6.438,-2.26,0.261,21
10.449,0.344,0.373,10
9.197,-1.413,4.059,19
4.761,-4.927,5.584,21
-2.058,-7.916,4.922,10
-3.3,-9.572,2.258,20
-1.798,-9.098,1.549,9
-2.032,-8.843,0.843,21
-3.104,-8.165,0.517,20
-3.414,-6.97,0.017,10
-2.59,-5.962,-0.811,20
-1.124,-5.159,-2.35,9
-0.047,-3.574,-4.425,20
-0.387,-0.459,-9.809,10
-1.038,7.585,-17.068,21
-4.554,12.067,-15.154,20
0.279,10.86,-6.433,9
2.492,6.085,-1.86,20
0.209,-2.763,-1.846,10
-2.19,-3.762,-3.799,20
0.131,2.819,0.407,12
1.428,2.71,7.055,19
-7.092,6.128,5.073,20
-6.141,1.722,7.497,10
-2.769,-4.793,6.437,20
-2.285,-4.968,3.069,9
-0.195,-3.472,8.347,21
0.72,0.495,9.03,20
0.2,1.617,5.955,9
0.008,1.628,3.084,21
1.662,3.603,2.12,9
3.392,8.31,3.356,21
6.672,5.79,4.158,9
8.35,1.798,-0.808,20
7.308,-0.45,-4.657,21
3.336,-1.956,-4.122,9
1.796,-2.381,-5.503,20
0.547,-3.281,-4.573,10
-0.989,-2.401,-1.082,26
-1.959,-2.333,1.611,5
-2.556,-3.134,2.243,19
-2.231,-2.269,0.398,20
-1.56,-1.146,-1.468,10
-1.335,0.14,-1.631,20
0.177,0.988,-0.262,9
2.124,0.579,0.729,21
3.98,-0.478,0.759,19
4.996,-0.292,0.304,11
4.703,1.253,0.239,20
2.785,2.403,-0.025,10
-0.32,3.714,-0.953,20
-1.564,5.308,-1.754,10
-1.545,4.295,-2.199,19
-0.425,0.383,-1.807,21
1.651,2.103,0.717,10
2.623,5.995,0.438,19
1.051,4.051,-1.225,10
-0.364,1.612,-3.929,20
-2.085,1.382,-0.951,11
-2.808,1.692,2.936,19
-3.389,3.108,3.883,13
-4.394,5.038,3.116,19
-5.472,4.948,0.736,19
-6.511,3.074,-2.233,10
-9.928,-0.783,-1.424,21
-2.419,-3.739,-1.109,19
4.786,-4.399,0.242,10
8.686,-1.753,1.459,21
9.231,-0.509,3.244,9
8.101,-3.802,4.988,20
1.602,-7.283,6.351,10
-2.729,-9.658,3.647,20
-2.766,-9.795,2.179,20
-2.627,-9.16,0.823,10
-3.089,-8.485,0.258,20
-3.09,-7.809,0.233,10
-2.229,-7.028,-0.41,20
-0.627,-6.532,-1.817,11
0.917,-5.224,-3.221,19
0.515,-2.874,-7.795,20
-0.294,3.273,-17.6,11
-5.091,11.531,-16.046,19
-4.341,11.688,-9.856,10
1.264,9.657,-0.803,21
0.069,0.486,0.345,19
-4.488,-3.492,-2.86,10
-5.28,2.027,-1.919,21
-0.339,3.411,5.925,9
-5.029,3.69,3.368,20
-4.905,2.252,7.789,10
1.515,-4.074,9.906,20
0.294,-4.667,5.054,20
1.23,-2.545,8.617,10
0.9,1.363,8.962,20
0.052,3.123,5.583,10
1.322,2.362,2.887,20
3.017,3.505,2.047,11
3.991,7.809,3.014,19
6.35,5.89,2.437,20
7.646,1.371,-2.46,12
7.467,-1.282,-4.352,18
4.996,-2.774,-2.951,10
2.704,-2.014,-3.552,21
0.813,-2.364,-4.059,19
-0.957,-2.266,-1.24,10
-1.861,-2.384,1.366,21
-2.364,-2.732,1.677,9
-2.507,-2.665,-0.42,20
-3.221,-2.364,-1.999,10
-4.485,0.043,-3.212,20
-1.658,0.66,-1.995,21
2.334,-0.198,0.41,9
4.204,-0.627,1.335,20
4.783,0.78,1.477,9
4.753,2.805,0.881,20
4.415,3.11,0.276,13
1.905,2.248,-1.578,17
-1.077,2.954,-3.972,20
-2.314,3.934,-3.712,10
1.95,3.265,-1.307,20
3.996,2.766,2.098,10
1.942,5.351,0.544,21
-2.699,3.505,-2.164,19
-2.188,0.19,-3.189,11
-1.9,1.481,0.508,20
-1.882,2.746,3.732,10
-3.004,3.678,3.807,20
-4.324,5.207,2.357,10
-5.443,4.996,-0.256,20
-6.105,2.704,-2.161,20
-8.736,-1.875,-0.98,10
-2.035,-3.998,-0.64,20
4.959,-4.184,0.423,12
9.462,-2.145,1.656,18
9.274,-0.448,1.904,12
7.451,-2.782,4.299,18
3.223,-5.848,6.869,20
-1.821,-9.538,5.079,10
-4.018,-9.515,2.916,20
-3.651,-9.563,1.349,12
-3.458,-8.642,0.765,18
-3.422,-7.57,-0.034,19
-2.873,-6.882,-0.479,11
-1.483,-6.091,-1.465,20
-0.369,-4.826,-2.974,9
-0.435,-2.896,-5.158,20
-0.082,1.496,-14.227,10
-1.487,9.896,-17.355,20
-5.165,11.768,-13.654,20
-0.201,10.35,-3.153,11
0.059,1.489,-1.148,21
-2.566,-5.382,-1.895,8
-5.309,-0.086,-3.533,20
0.634,2.921,5.232,10
-2.531,1.939,5.467,30
-6.691,3.297,3.61,10
-1.471,-0.549,8.559,11
1.157,-3.769,4.669,19
1.421,-2.806,6.443,11
1.486,-0.077,9.556,20
0.475,1.963,6.498,19
0.221,2.698,3.503,10
1.578,4.6,2.463,21
3.902,8.208,3.217,9
6.442,5.905,2.206,21
7.005,1.246,-1.944,9
6.132,-1.705,-3.577,22
2.381,-2.499,-3.633,21
0.798,-2.387,-3.683,8
-0.556,-2.39,-3.281,20
-1.224,-1.668,-1.435,10
-1.102,-2.674,0.086,20
-1.474,-3.337,2.181,10
-1.741,-2.693,1.514,20
-1.946,-2.01,-0.36,20
-2.096,-0.361,-2.944,11
-0.335,1.088,-3.994,19
1.904,0.979,-1.457,10
3.334,-0.325,0.963,21
3.932,-0.327,1.97,9
3.883,1.222,1.635,20
4.081,2.238,1.471,21
4.017,2.117,1.703,9
2.409,2.698,0.844,20
-0.382,4.428,-1.757,10
-2.24,4.02,-4.96,20
-1.292,1.446,-3.878,20
1.939,3.68,0.095,10
2.538,5.415,0.878,20
1.112,3.253,-0.208,10
-0.205,1.307,-3.911,20
-1.701,1.177,-2.899,11
-2.807,1.369,2.871,19
-3.595,2.335,4.48,20
-4.132,4.756,3.998,11
-4.787,5.281,2.322,19
-7.722,3.994,-1.46,10
-8.639,0.147,-2.383,21
-2.017,-2.901,-1.317,9
6.32,-5.162,-0.082,20
9.308,-0.164,0.374,21
7.308,-0.009,4.68,9
3.75,-6.593,5.97,20
3.823,-5.658,1.684,10
-1.281,-8.85,4.171,20
-3.325,-9.723,2.305,22
-2.268,-9.544,1.799,7
-2.49,-9.107,1.136,20
-3.206,-7.541,0.437,10
-2.644,-6.511,0.014,20
-1.035,-5.825,-1.366,11
0.205,-5.588,-3.263,19
0.357,-4.132,-6.626,20
0.011,-0.03,-14.893,11
-3.195,7.522,-15.506,19
-6.22,12.321,-13.197,11
1.848,11.089,-2.19,20
1.973,3.808,0.614,9
-3.222,-4.708,-1.032,20
-6.141,-0.341,-6.411,21
0.851,3.622,-1.288,9
0.179,4.122,3.943,21
-4.975,3.399,8.927,9
-2.064,-4.455,13.102,20
-3.271,-4.803,1.38,23
-0.53,-3.185,3.862,7
1.418,-0.901,10.957,20
0.862,2.532,8.276,10
0.535,3.589,4.173,20
1.757,5.126,2.583,11
3.719,8.854,2.083,19
7.277,8.107,-1.089,20
8.308,2.986,-1.807,11
7.546,-1.69,-1.902,19
2.861,-3.486,-1.885,10
0.403,-2.861,-2.73,21
-0.326,-3.127,-2.768,10
-2.121,-1.745,-1.422,19
-3.357,-1.398,-0.969,22
-4.055,-2.017,-0.769,9
-3.65,-3.436,0.031,20
-2.457,-3.23,0.924,10
-0.832,-2.217,1.349,20
0.319,0.003,-0.923,10
1.287,1.727,-2.244,20
2.296,1.244,-0.916,20
3.411,0.188,1.174,10
4.138,0.342,2.229,20
4.69,1.652,1.592,11
4.738,2.762,-0.014,19
3.609,2.762,-2.185,10
0.007,4.554,-3.897,21
-0.854,5.547,-2.852,19
1.023,3.613,0.535,10
2.196,2.631,2.585,21
1.218,5.885,0.568,9
-1.247,3.159,-1.763,20
-0.261,0.188,-3.001,21
-1.2,0.617,0.057,9
-3.114,2.417,3.74,20
-4.285,4.382,4.262,10
-5.304,5.357,3.491,20
-7.946,3.856,1.625,10
-9.185,0.368,-1.605,19
-4.198,-2.875,-1.789,21
0.599,-5.242,-1.3,9
7.607,-4.614,0.553,20
11.707,-0.257,0.325,11
9.606,0.389,1.81,20
5.749,-3.476,4.214,12
